X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.0945420043467,38.9846988246722,30218047,38.984691,-77.094537,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,classic,328,active,2022/04/16 01:55:56+00,12,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",44,2022/04/16 06:30:46+00,,"Montgomery County, MD (South)"
-77.0713056398853,38.8899299674875,30218048,38.88992,-77.071301,Iwo Jima Memorial / Meade & 14th St N,classic,329,active,2022/04/15 22:47:28+00,10,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0675264711829,38.9037420413097,30218049,38.903732,-77.067529,34th & Water St NW,classic,330,active,2022/04/16 04:39:44+00,2,0,17,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0608702630213,38.804382689832,30218050,38.804378,-77.060866,Duke St & John Carlyle St,classic,331,active,2022/04/16 02:09:58+00,13,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0916910739254,38.8949514265826,30218051,38.894941,-77.09169,Langston Blvd & N Cleveland St,classic,332,active,2022/04/15 15:33:39+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1045067466838,38.8694469078602,30218052,38.869442,-77.104503,Arlington Blvd & S George Mason Dr,classic,333,active,2022/04/15 19:08:59+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0262398139877,38.8982545027292,30218053,38.898243,-77.026235,10th & G St NW,classic,334,active,2022/04/16 00:52:56+00,22,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0808583536917,38.8976168964272,30218054,38.897612,-77.080851,Langston Blvd & N Scott St,classic,335,active,2022/04/15 22:32:19+00,3,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0510849791112,38.9017595407398,30218055,38.901755,-77.051084,New Hampshire Ave & 24th St NW,classic,336,active,2022/04/16 05:11:55+00,0,0,18,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0689490728802,38.8011171153964,30218056,38.801111,-77.068952,Eisenhower Ave & Mill Race Ln,classic,337,active,2022/04/15 22:44:09+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.047492468991,38.8217572742631,30218057,38.82175,-77.047494,Potomac Greens Dr & Slaters Ln,classic,338,active,2022/04/15 16:48:40+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0635627419493,38.8026876549104,30218058,38.802677,-77.063562,Ballenger Ave & Dulaney St,classic,339,active,2022/04/15 22:00:04+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0576248044051,38.8200681245572,30218059,38.820064,-77.057619,Mount Vernon Ave & E Nelson Ave,classic,340,active,2022/04/15 19:29:33+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0585393417695,38.8259592140945,30218060,38.82595,-77.058541,Mount Vernon Ave & E Del Ray Ave,classic,341,active,2022/04/15 21:42:29+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0530999450978,38.8209440940769,30218061,38.820932,-77.053096,Monroe Ave & Leslie Ave,classic,342,active,2022/04/16 04:55:20+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.059823614156,38.8330842618635,30218062,38.833077,-77.059821,Mount Vernon Ave & Kennedy St,classic,343,active,2022/04/16 05:08:38+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0848040804787,38.8906236007128,30218063,38.890612,-77.084801,Court House Metro / 15th St & N Uhle St,classic,344,active,2022/04/16 02:03:06+00,7,0,14,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0000369155424,38.9867548747275,30218064,38.986743,-77.000035,WAU / Flower Ave & Division St,classic,345,active,2022/04/15 23:48:12+00,3,0,12,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:46+00,,"Montgomery County, MD (South)"
-77.0500335556159,38.8655642948528,30218065,38.865553,-77.05003,Long Bridge Park / Long Bridge Dr & 6th St S,classic,346,active,2022/04/15 13:40:09+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0751418989719,38.9645524666994,30218066,38.964544,-77.075135,Connecticut Ave & McKinley St NW,classic,347,active,2022/04/15 18:47:10+00,7,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0349229781238,38.9036572451413,30218067,38.903649,-77.034918,15th & L St NW,classic,348,active,2022/04/16 04:50:20+00,13,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0397390190613,38.8982867238668,30218068,38.898283,-77.039732,17th & G St NW,classic,349,active,2022/04/16 00:45:47+00,20,0,10,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.034495760257,38.9976587182296,30218069,38.997653,-77.034499,Spring St & 2nd Ave,classic,350,active,2022/04/15 04:58:57+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:46+00,,"Montgomery County, MD (South)"
-77.0418339985359,38.9126543143908,30218070,38.912648,-77.041834,18th & R St NW,classic,351,active,2022/04/16 03:12:39+00,11,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0632789969705,38.8592609814228,30218071,38.859254,-77.063275,Joyce St & 16th St S,classic,352,active,2022/04/15 17:58:09+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-76.9970737975396,38.9079143704083,30218072,38.907908,-76.99707,Union Market,classic,353,active,2022/04/15 21:38:48+00,12,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.1045693798322,38.8964630230575,30218073,38.896456,-77.104562,Langston Blvd & N Monroe St,classic,354,active,2022/04/15 21:17:45+00,12,0,2,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0783237398286,38.8989878950238,30218074,38.898984,-77.078317,21st St & N Pierce St,classic,355,active,2022/04/15 21:23:31+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0971325949114,38.8953884388611,30218075,38.895377,-77.09713,Langston Blvd & N Kirkwood St,classic,356,active,2022/04/15 22:53:09+00,11,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0532319351785,38.8589777249547,30218076,38.858971,-77.05323,Eads St & 15th St S,classic,1,active,2022/04/15 22:33:18+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0492321926117,38.8564300951471,30218077,38.856425,-77.049232,Crystal Dr & 20th St S,classic,3,active,2022/04/16 02:26:24+00,1,0,15,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0494197371035,38.8610603467884,30218078,38.861056,-77.049417,Crystal Dr & 15th St S,classic,4,active,2022/04/15 20:28:18+00,1,0,15,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,16,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0594872301002,38.8578756772498,30218079,38.857866,-77.05949,Aurora Hills Cmty Ctr / 18th St & S Hayes St,classic,5,active,2022/04/15 19:47:54+00,7,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0599402863729,38.8623075903488,30218080,38.862303,-77.059936,Pentagon City Metro / 12th St & S Hayes St,classic,6,active,2022/04/15 23:20:16+00,1,0,18,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0634208664266,38.8633237031543,30218081,38.863314,-77.063416,Army Navy Dr & S Joyce St,classic,7,active,2022/04/16 05:36:22+00,10,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,16,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.051698705356,38.8577893016538,30218082,38.857785,-77.051698,Crystal City Metro / 18th St & S Bell St,classic,8,active,2022/04/15 23:05:39+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0515191612255,38.848474659934,30218083,38.848466,-77.051514,Crystal Dr & 27th St S,classic,10,active,2022/04/15 23:58:31+00,1,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0502017714559,38.8426107359322,30218084,38.8426,-77.0502,S Glebe Rd & Potomac Ave,classic,11,active,2022/04/15 19:59:26+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0497251673051,38.8529346146315,30218085,38.852929,-77.049723,Crystal Dr & 23rd St S,classic,12,active,2022/04/16 06:22:28+00,5,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0515207671615,38.8506997438004,30218086,38.850688,-77.05152,Clark St & 26th St S,classic,13,active,2022/04/16 04:08:27+00,1,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0428988818543,38.9003034793682,30218087,38.9003,-77.0429,19th St & Pennsylvania Ave NW,classic,14,active,2022/04/16 04:24:40+00,6,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0320932484111,38.9177741308642,30218088,38.917765,-77.032096,14th & V St NW,classic,15,active,2022/04/16 03:54:33+00,17,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0278197838308,38.9294680282039,30218089,38.929464,-77.027822,11th & Kenyon St NW,classic,16,active,2022/04/16 06:18:52+00,37,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0425780702699,38.9229325525545,30218090,38.922925,-77.042581,Adams Mill & Columbia Rd NW,classic,18,active,2022/04/16 04:24:41+00,14,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.032201107953,38.9268094503574,30218091,38.9268,-77.0322,14th & Harvard St NW,classic,19,active,2022/04/16 04:24:40+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0476407613226,38.9232098562661,30218092,38.923203,-77.047637,Calvert & Biltmore St NW,classic,20,active,2022/04/16 04:29:41+00,22,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.038800488688,38.9319061504705,30218093,38.9319,-77.0388,Lamont & Mt Pleasant NW,classic,21,active,2022/04/16 06:27:33+00,12,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0178997255248,38.8767080325789,30218094,38.876697,-77.017898,4th & M St SW,classic,22,active,2022/04/16 04:29:41+00,0,0,23,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0344302103336,38.9098100944613,30218095,38.909801,-77.034427,15th & P St NW,classic,23,active,2022/04/16 01:23:08+00,18,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0320104120691,38.9130537857071,30218096,38.913046,-77.032008,14th & R St NW,classic,24,active,2022/04/16 04:19:42+00,13,0,0,0,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0322966543924,38.9086035853823,30218097,38.9086,-77.0323,14th & Rhode Island Ave NW,classic,25,active,2022/04/16 04:35:12+00,17,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0450060323721,38.8963119812627,30218098,38.8963,-77.045,20th & E St NW,classic,26,active,2022/04/16 04:29:42+00,7,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0464498504546,38.9007165059824,30218099,38.900711,-77.046449,21st & I St NW,classic,27,active,2022/04/15 22:51:10+00,35,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0241778187167,38.9366934996299,30218100,38.936684,-77.024181,Georgia & New Hampshire Ave NW,classic,28,active,2022/04/16 06:25:39+00,12,2,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0328057232607,38.9375111515644,30218101,38.9375,-77.0328,14th St & Spring Rd NW,classic,29,active,2022/04/16 04:29:40+00,17,0,2,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9955041073625,38.9346059884431,30218102,38.9346,-76.9955,John McCormack Dr & Michigan Ave NE,classic,30,active,2022/04/16 04:19:41+00,10,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.019024618773,38.9030483479049,30218103,38.90304,-77.019027,5th & K St NW,classic,31,active,2022/04/16 06:16:05+00,2,0,17,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.976903144887,38.8896071317799,30218104,38.8896,-76.9769,19th & East Capitol St SE,classic,32,active,2022/04/16 04:19:41+00,5,0,9,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0314993906422,38.9308093326729,30218105,38.9308,-77.0315,Park Rd & Holmead Pl NW,classic,33,active,2022/04/16 06:24:32+00,35,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9691809194837,38.8616703037464,30218106,38.861663,-76.969184,Good Hope & Naylor Rd SE,classic,34,active,2022/04/15 04:59:04+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0575320544835,38.9336370340416,30218107,38.933626,-77.05753,Connecticut Ave & Macomb St NW / Cleveland Park,classic,35,active,2022/04/16 06:25:17+00,7,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9607032505031,38.8780090114729,30218108,38.878,-76.9607,Randle Circle & Minnesota Ave SE,classic,36,active,2022/04/16 04:04:40+00,5,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9474473939697,38.89707454299,30218109,38.897063,-76.947446,Minnesota Ave Metro/DOES,classic,37,active,2022/04/16 04:29:41+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9418759822002,38.901395918266,30218110,38.901385,-76.941877,Nannie Helen Burroughs & Minnesota Ave NE,classic,38,active,2022/04/16 04:04:40+00,5,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9946444739657,38.8626741823952,30218111,38.862669,-76.994637,Anacostia Metro,classic,39,active,2022/04/15 17:37:05+00,4,0,14,2,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9880414835076,38.8673850940536,30218112,38.867373,-76.988039,Good Hope Rd & MLK Ave SE,classic,40,active,2022/04/15 22:59:51+00,9,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0435989882191,38.8952044856205,30218113,38.8952,-77.0436,19th & E Street NW,classic,41,active,2022/04/16 04:09:40+00,10,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0006480363955,38.9190847446191,30218114,38.919077,-77.000648,4th & W St NE,classic,42,active,2022/04/16 04:09:40+00,13,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0259008588385,38.9172081426925,30218115,38.9172,-77.0259,10th & U St NW,classic,43,active,2022/04/16 04:34:42+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0222018133699,38.9249110228196,30218116,38.9249,-77.0222,Georgia Ave & Fairmont St NW,classic,44,active,2022/04/16 00:04:23+00,9,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.005798860005,38.8741058332167,30218117,38.874102,-77.005794,1st & N St SE,classic,45,active,2022/04/16 06:28:03+00,32,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0446029799029,38.9154098417214,30218118,38.9154,-77.0446,20th St & Florida Ave NW,classic,46,active,2022/04/16 04:34:41+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0221988853834,38.9155063295879,30218119,38.9155,-77.0222,7th & T St NW,classic,47,active,2022/04/16 04:36:10+00,14,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0534128488241,38.8543923518948,30218120,38.854381,-77.053412,Eads St & 22nd St S,classic,48,active,2022/04/15 22:35:13+00,8,0,7,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
